時間,價平檔位,買賣權別,選擇權_收盤價,delta,gamma,theta,vega
08:45:00,-7200.0,C,0.1,0.0,0.0,0.0,0.0
08:45:00,-3450.0,C,0.2,0.0,0.0,-1.350468937824613e-44,0.0
08:45:00,-3350.0,C,0.2,0.0,0.0,-5.6149138343704434e-42,0.0
08:45:00,-3300.0,C,0.2,0.0,0.0,0.0,0.0
08:45:00,-3000.0,C,0.6,0.0,0.0,-6.050485550795494e-83,0.0
08:45:00,-2950.0,C,0.6,0.0,0.0,-3.073363212699974e-80,0.0
08:45:00,-2900.0,C,0.7,0.0,0.0,-1.4317810305932898e-77,0.0
08:45:00,-2850.0,C,0.6,0.0,0.0,-6.114217470284999e-75,0.0
08:45:00,-2800.0,C,0.8,0.0,0.0,-2.392034525345219e-72,0.0
08:45:00,-2650.0,C,0.2,0.0,0.0,-1.989619341870182e-25,0.0
08:45:00,-2500.0,C,0.1,0.0,0.0,-8.405148598387457e-237,0.0
08:45:00,-2450.0,C,0.2,0.0,0.0,-2.6783779098582446e-21,0.0
08:45:00,-2400.0,C,0.4,0.0,0.0,-2.6210609128453136e-53,0.0
08:45:00,-2350.0,C,0.6,0.0,0.0,-9.08916851448625e-51,0.0
08:45:00,-2250.0,C,0.2,0.0,0.0,-1.8928169182284227e-17,0.0
08:45:00,-2200.0,C,0.7,0.0,0.0,-2.699848222875477e-44,0.0
08:45:00,-2150.0,C,0.2,0.0,0.0,-3.211138309506069e-42,0.0
08:45:00,-2100.0,C,0.3,0.0,0.0,-1.73525867010723e-40,0.0
08:45:00,-2000.0,C,0.7,0.0,0.0,-3.0341477725978287e-36,0.0
08:45:00,-1900.0,C,0.2,0.0,0.0,-2.0718254993883896e-11,0.0
08:45:00,-1850.0,C,0.1,0.0,0.0,-3.8484728106018398e-84,0.0
08:45:00,-1700.0,C,0.25,0.0,0.0,-1.1327169990400009e-08,0.0
08:45:00,-1700.0,P,1530.0,-1.0,0.0,391.0449324826114,0.0
08:45:00,-1650.0,C,0.44999999999999996,0.0,0.0,-5.830002332208466e-08,0.0
08:45:00,-1650.0,P,1570.0,-1.0,0.0,346.9657215883896,0.0
08:45:00,-1600.0,C,0.6,0.0,0.0,-3.3929287829083317e-22,0.0
08:45:00,-1550.0,C,0.6,0.0,0.0,-1.2266474714978519e-20,0.0
08:45:00,-1500.0,C,0.7,0.0,0.0,-3.9987277613517966e-19,0.0
08:45:00,-1450.0,C,0.6,0.0,0.0,-5.872954676836729e-18,0.0
08:45:00,-1450.0,P,1400.0,-1.0,0.0,386.9199859374362,0.0
08:45:00,-1400.0,C,0.25,0.0,0.0,-1.55341525299025e-16,0.0
08:45:00,-1350.0,C,1.0,0.0,0.0,-7.394615808884569e-15,0.0
08:45:00,-1300.0,C,0.7333333333333334,0.0,0.0,-0.0010371043828224368,4.433333333333333e-06
08:45:00,-1250.0,C,0.7666666666666667,0.0,0.0,-3.934105368603976e-08,0.0
08:45:00,-1200.0,C,1.3,0.0,0.0,-5.2563867075716275e-11,0.0
08:45:00,-1150.0,C,0.38,0.0,0.0,-1.4817272998941392e-06,0.0
08:45:00,-1100.0,C,0.85,0.0,0.0,-5.659163977451585e-09,0.0
08:45:00,-1100.0,P,990.0,-1.0,0.0,381.14506076287256,0.0
08:45:00,-1050.0,C,0.4571428571428572,0.0,0.0,-5.8677329955772056e-05,3.571428571428571e-07
08:45:00,-1000.0,C,0.4571428571428572,0.0,0.0,-0.0002807961196668005,1.7e-06
08:45:00,-1000.0,P,920.0,-1.0,0.0,379.49508058515636,0.0
08:45:00,-950.0,C,2.1,4.633333333333334e-06,1e-07,-2.7336992063112047,0.011722666666666668
08:45:00,-900.0,C,0.7,4.625e-06,8.75e-08,-2.597069803813033,0.011136512500000001
08:45:00,-900.0,P,720.0,-1.0,0.0,377.84496380421535,1e-06
08:45:00,-850.0,C,0.5,8.599999999999999e-06,1.6363636363636364e-07,-4.573728960832281,0.019650963636363636
08:45:00,-850.0,P,785.0,-0.99999975,0.0,381.3186772108648,0.0007349
08:45:00,-800.0,C,1.5666666666666667,3.8e-05,6.833333333333333e-07,-19.123933498844348,0.08200376666666666
08:45:00,-800.0,P,700.0,-1.0,0.0,376.18720702900976,5.47e-05
08:45:00,-750.0,C,1.175,1.0749999999999999e-06,2.5e-08,-0.49487135831972134,0.0030078125
08:45:00,-750.0,P,640.0,-0.9999999,0.0,375.3199000494011,0.0003467
08:45:00,-700.0,C,1.24,0.00011615999999999999,1.84e-06,-51.75848960200661,0.22198642
08:45:00,-700.0,P,600.0,-0.9999994,0.0,374.26104669612056,0.0019608
08:45:00,-650.0,C,1.6090909090909091,0.00022207272727272728,3.2909090909090915e-06,-92.59011424747916,0.3972987181818182
08:45:00,-650.0,P,546.6666666666666,-0.9999988666666667,3.3333333333333334e-08,267.8936796160472,0.0032921333333333336
08:45:00,-600.0,C,1.55,0.00035027142857142854,4.85e-06,-136.0789263665896,0.5845737214285714
08:45:00,-600.0,P,477.5,-0.9999918,2.5e-07,282.6137324068563,0.02213745
08:45:00,-550.0,C,2.5625,0.00063233125,8.60625e-06,-227.23011253969267,1.0174900625
08:45:00,-550.0,P,487.75,-0.9976476,3.035e-05,-565.0179771380116,3.6496153000000002
08:45:00,-500.0,C,2.2423076923076923,0.0008526384615384614,1.1823076923076922e-05,-280.4620365023203,1.3399659000000002
08:45:00,-500.0,P,454.3333333333333,-0.9999693888888888,8.11111111111111e-07,233.91292031641686,0.07013921111111111
08:45:00,-450.0,C,3.713636363636364,0.0019702409090909087,2.6586363636363638e-05,-591.1167231673043,2.9400255772727273
08:45:00,-450.0,P,370.57142857142856,-0.9998634428571428,3.3428571428571427e-06,185.4644799170376,0.2842903571428571
08:45:00,-400.0,C,4.438461538461539,0.0031711807692307694,4.163461538461538e-05,-858.6576762544378,4.451424392307692
08:45:00,-400.0,P,350.6,-0.99647684,3.8419999999999995e-05,-722.780945489802,4.373097266666666
08:45:00,-350.0,C,3.4047619047619047,0.004025909523809524,5.579523809523809e-05,-970.665603094554,5.469328978571428
08:45:00,-350.0,P,289.42105263157896,-0.9977507105263158,3.998947368421052e-05,-289.9900135408925,3.6997826894736843
08:45:00,-300.0,C,4.378571428571428,0.006304860714285715,9.668035714285713e-05,-1323.9581322421952,8.100901101785714
08:45:00,-300.0,P,244.5,-0.998178759090909,4.780909090909091e-05,-147.4505316366133,2.596700877272727
08:45:00,-250.0,C,5.038028169014084,0.011895832394366196,0.00021372535211267607,-2107.4790619512323,14.402903756338029
08:45:00,-250.0,P,203.28571428571428,-0.9908383057142857,0.00019184571428571427,-1313.7288720336705,11.868196557142856
08:45:00,-200.0,C,7.528409090909091,0.02676898409090909,0.0005500772727272727,-3788.2990830962826,28.77125134090909
08:45:00,-200.0,P,171.94827586206895,-0.9743496379310345,0.0005484017241379309,-3354.038301093998,27.53429180862069
08:45:00,-150.0,C,11.126262626262626,0.0683246494949495,0.0014046555555555554,-7404.054495288578,61.668061057575756
08:45:00,-150.0,P,119.64375,-0.93317399,0.0014359787500000001,-6793.6945482482315,60.20527009999999
08:45:00,-100.0,C,20.616999999999997,0.177549697,0.003060486,-13968.791301835243,122.591841485
08:45:00,-100.0,P,81.78936170212766,-0.8239567223404256,0.0030892510638297877,-13393.432312060913,120.38660934468085
08:45:00,-50.0,C,37.40102040816327,0.37198436836734694,0.004666495918367347,-19750.61584871935,178.47097078979593
08:45:00,-50.0,P,51.55102040816327,-0.6277057755102041,0.004655998979591837,-19624.294879704794,179.32220264285715
08:45:00,50.0,C,62.142857142857146,0.6139393540816327,0.004730570408163265,-19873.246520528806,180.52891736020408
08:45:00,50.0,P,29.877551020408163,-0.38606064591836736,0.004730570408163265,-19639.514697425726,180.52891736020408
08:45:00,100.0,C,96.91011235955057,0.8141180617977528,0.0031788348314606744,-14482.023327473526,127.01737952696628
08:45:00,100.0,P,17.274489795918367,-0.18574942040816325,0.003165222448979592,-14272.834513831025,126.28751169693878
08:45:00,150.0,C,138.89333333333335,0.9320975893333334,0.0014398746666666668,-7569.910774425445,62.052329044
08:45:00,150.0,P,9.977777777777778,-0.07121780404040404,0.0014681464646464646,-7594.705464855115,63.80655063838383
08:45:00,200.0,C,184.14754098360655,0.9723225426229508,0.0005592311475409836,-4204.3422501300665,29.880702913114753
08:45:00,200.0,P,6.359375,-0.024749753125,0.0005293927083333333,-3482.161050521938,27.058921178125
08:45:00,250.0,C,220.39473684210526,0.9931040368421054,0.00017076052631578948,-1426.6130751679175,9.469999836842105
08:45:00,250.0,P,3.4367816091954024,-0.008180752873563218,0.00017717816091954023,-1389.826778690833,10.68667883678161
08:45:00,300.0,C,260.3157894736842,0.9964813894736841,7.061052631578948e-05,-985.1711863336025,5.3251156368421055
08:45:00,300.0,P,4.177777777777778,-0.004371205555555556,7.689305555555556e-05,-940.2933086915277,6.114558041666666
08:45:00,350.0,C,321.14285714285717,0.9982144071428571,3.647857142857143e-05,-662.9776941889628,3.042545714285714
08:45:00,350.0,P,3.576363636363636,-0.0021244054545454544,3.453636363636364e-05,-540.9202212305512,3.1780923218181814
08:45:00,400.0,C,365.6363636363636,0.9964358181818181,4.652727272727272e-05,-1346.374196746741,5.251419172727273
08:45:00,400.0,P,2.4542857142857146,-0.0006914114285714285,1.4594285714285712e-05,-186.8948892486883,1.2970189657142857
08:45:00,450.0,C,420.9,0.99999872,6e-08,-230.4080650644602,0.00247207
08:45:00,450.0,P,2.121212121212121,-0.0002892757575757576,6.506060606060607e-06,-86.81685482889519,0.6017240181818182
08:45:00,500.0,C,468.8,0.99986516,3e-06,-320.09124290043025,0.31504946
08:45:00,500.0,P,2.952,-0.000393448,5.8e-06,-142.36940459946976,0.66469612
08:45:00,550.0,C,521.6666666666666,0.9999999833333334,0.0,-232.69763074904424,3.0149999999999998e-05
08:45:00,550.0,P,2.620833333333333,-0.00019517083333333335,3.0333333333333337e-06,-76.55587867370383,0.35068345
08:45:00,600.0,C,586.0,0.9999888,3e-07,-276.5604412564286,0.030861319999999998
08:45:00,600.0,P,1.7555555555555555,-0.00011475,1.8388888888888889e-06,-48.686663131144996,0.21658224444444443
08:45:00,650.0,C,572.5,1.0,0.0,-199.86246490042905,0.0
08:45:00,650.0,P,2.286363636363636,-3.9709090909090906e-05,6.590909090909091e-07,-18.094187666789146,0.07875361363636363
08:45:00,700.0,C,596.25,1.0,0.0,-201.12331731352268,0.0
08:45:00,700.0,P,1.27,-1.836e-05,3.2e-07,-8.93902947658474,0.03883123
08:45:00,750.0,C,678.3333333333334,1.0,0.0,-189.97359965174704,0.0
08:45:00,750.0,P,0.7058823529411765,-4.1176470588235293e-08,0.0,-0.021590250775636387,0.00014713529411764707
08:45:00,800.0,C,751.6666666666666,1.0,0.0,-202.68135431224076,0.0
08:45:00,800.0,P,1.1466666666666667,-3.5466666666666664e-06,6.666666666666667e-08,-1.9481391695933419,0.00837668
08:45:00,850.0,C,740.0,1.0,0.0,-197.42998813450694,0.0
08:45:00,850.0,P,0.4272727272727273,0.0,0.0,-9.576145192843557e-15,0.0
08:45:00,900.0,C,882.5,1.0,0.0,-253.56705271812604,0.0
08:45:00,900.0,P,1.3333333333333333,-5.083333333333334e-07,8.333333333333334e-09,-0.3138787442921562,0.001347925
08:45:00,950.0,C,945.0,1.0,0.0,-176.65832118299355,0.0
08:45:00,950.0,P,0.3,0.0,0.0,-8.366908386835894e-17,0.0
08:45:00,1000.0,C,947.5,1.0,0.0,-290.1363852751175,1e-07
08:45:00,1000.0,P,1.04,-6e-08,0.0,-0.03756900990884623,0.00016126999999999998
08:45:00,1050.0,C,975.0,1.0,0.0,-196.44536734609667,0.0
08:45:00,1050.0,P,0.5,0.0,0.0,-2.2321108669201313e-07,0.0
08:45:00,1100.0,P,0.5461538461538461,0.0,0.0,-0.002219431623231484,9.523076923076924e-06
08:45:00,1150.0,C,745.0,1.0,0.0,-174.23834418048682,0.0
08:45:00,1150.0,P,1.1384615384615384,0.0,0.0,-1.5043807985439342e-09,0.0
08:45:00,1200.0,P,0.5750000000000001,0.0,0.0,-0.0001414758608111534,6.083333333333334e-07
08:45:00,1250.0,C,1040.0,1.0,0.0,-171.61983223241407,0.0
08:45:00,1250.0,P,0.29,0.0,0.0,-9.503924438281426e-12,0.0
08:45:00,1300.0,P,0.37142857142857144,0.0,0.0,-5.7999449452639645e-12,0.0
08:45:00,1350.0,C,1330.0,1.0,0.0,-169.02101991296814,0.0
08:45:00,1350.0,P,0.28750000000000003,0.0,0.0,-3.5899829531005944e-14,0.0
08:45:00,1400.0,P,0.3333333333333333,0.0,0.0,-4.3344691093918115e-07,0.0
08:45:00,1450.0,P,0.23750000000000002,0.0,0.0,-6.647365521972204e-17,0.0
08:45:00,1500.0,P,0.21250000000000002,0.0,0.0,-2.37567886466597e-18,0.0
08:45:00,1550.0,C,1620.0,1.0,0.0,-169.39839017547328,0.0
08:45:00,1550.0,P,0.225,0.0,0.0,-7.493698314266085e-20,0.0
08:45:00,1600.0,P,0.24285714285714285,0.0,0.0,-1.865532810118448e-10,0.0
08:45:00,1650.0,P,0.25,0.0,0.0,-4.418350018837465e-31,0.0
08:45:00,1700.0,P,0.175,0.0,0.0,-4.762957175068214e-12,0.0
08:45:00,1750.0,P,0.2333333333333333,0.0,0.0,-2.447539022115378e-35,0.0
08:45:00,1800.0,P,0.275,0.0,0.0,-5.188904992480689e-14,0.0
08:45:00,1850.0,P,0.1,0.0,0.0,-1.7927539412151776e-141,0.0
08:45:00,1900.0,P,0.3,0.0,0.0,-8.403858658420208e-16,0.0
08:45:00,1950.0,P,0.2,0.0,0.0,-2.188487628903197e-89,0.0
08:45:00,2050.0,P,0.26666666666666666,0.0,0.0,-1.1283705482829183e-45,0.0
08:45:00,2150.0,P,0.3,0.0,0.0,-6.579919233652727e-65,0.0
08:45:00,2250.0,P,0.3,0.0,0.0,-2.2363539584853224e-123,0.0
08:45:00,2300.0,P,0.3,0.0,0.0,-1.2527846484204221e-75,0.0
08:45:00,2350.0,P,0.2,0.0,0.0,-1.6263544626942424e-185,0.0
08:45:00,2500.0,P,0.1,0.0,0.0,-7.14433710719204e-31,0.0
08:45:00,2550.0,P,0.3,0.0,0.0,-4.325777903869845e-164,0.0
08:45:00,2600.0,P,0.13333333333333333,0.0,0.0,-2.110235018526341e-34,0.0
08:45:00,2650.0,P,0.3,0.0,0.0,-3.620455981787166e-179,0.0
08:45:00,2700.0,P,0.18,0.0,0.0,-8.012053906547763e-38,0.0
08:45:00,2800.0,P,0.1,0.0,0.0,0.0,0.0
08:45:00,3050.0,P,0.2,0.0,0.0,-3.514217870304707e-235,0.0
08:45:00,3950.0,P,0.2,0.0,0.0,0.0,0.0
08:46:00,-4250.0,C,0.2,0.0,0.0,-2.3527967401334413e-161,0.0
08:46:00,-3350.0,C,0.2,0.0,0.0,-4.2764198603221615e-102,0.0
08:46:00,-3250.0,C,0.2,0.0,0.0,-3.2978350788099113e-96,0.0
08:46:00,-3150.0,C,0.2,0.0,0.0,-1.8174574702401502e-90,0.0
08:46:00,-2900.0,C,0.2,0.0,0.0,-9.16271519538909e-77,0.0
08:46:00,-2850.0,C,0.2,0.0,0.0,-3.882662112754768e-74,0.0
08:46:00,-2750.0,C,0.2,0.0,0.0,-5.345776984700993e-69,0.0
08:46:00,-2650.0,C,0.1,0.0,0.0,-5.1461979040192716e-64,0.0
08:46:00,-2500.0,C,0.2,0.0,0.0,-7.779704831441883e-57,0.0
08:46:00,-2400.0,C,0.2,0.0,0.0,-3.000352411401875e-52,0.0
08:46:00,-2250.0,C,0.7,0.0,0.0,-1.1250392030102007e-45,0.0
08:46:00,-2200.0,C,0.2,0.0,0.0,-1.4455473213967026e-43,0.0
08:46:00,-2200.0,P,2020.0,-1.0,0.0,220.58799566008818,0.0
08:46:00,-2150.0,C,0.2,0.0,0.0,-1.6874094027142663e-41,0.0
08:46:00,-2100.0,C,0.15000000000000002,0.0,0.0,-8.941971452435492e-40,0.0
08:46:00,-2100.0,P,1920.0,-1.0,0.0,219.4270062092456,0.0
08:46:00,-2050.0,C,0.2,0.0,0.0,-1.7198470687218257e-37,0.0
08:46:00,-2000.0,C,0.2,0.0,0.0,-1.4997784999230882e-35,0.0
08:46:00,-2000.0,P,1820.0,-1.0,0.0,218.26601675840303,0.0
08:46:00,-1950.0,C,0.2,0.0,0.0,-1.185222884835704e-33,0.0
08:46:00,-1900.0,C,0.3,0.0,0.0,-8.482644840695791e-32,0.0
08:46:00,-1900.0,P,1720.0,-1.0,0.0,217.10502730756048,0.0
08:46:00,-1850.0,P,1700.0,-1.0,0.0,392.69492895635335,0.0
08:46:00,-1750.0,C,0.4,0.0,0.0,-8.523933781560415e-27,0.0
08:46:00,-1700.0,C,0.4,0.0,0.0,-8.154900371692681e-25,0.0
08:46:00,-1650.0,C,0.5,0.0,0.0,-3.5213284279192035e-23,0.0
08:46:00,-1600.0,C,0.4,0.0,0.0,-1.3716495563151149e-21,0.0
08:46:00,-1600.0,P,1420.0,-1.0,0.0,213.62205895503277,0.0
08:46:00,-1550.0,C,0.2,0.0,0.0,-4.8165465819875093e-20,0.0
08:46:00,-1500.0,C,0.6,0.0,0.0,-1.5236640533177018e-18,0.0
08:46:00,-1500.0,P,1320.0,-1.0,0.0,212.46106950419022,0.0
08:46:00,-1450.0,C,0.25,0.0,0.0,-2.169582213175547e-17,0.0
08:46:00,-1400.0,C,0.4,0.0,0.0,-1.111697534032084e-15,0.0
08:46:00,-1400.0,P,1220.0,-1.0,0.0,211.30008005334764,0.0
08:46:00,-1350.0,C,0.44999999999999996,0.0,0.0,-1.2802614828608037e-14,0.0
08:46:00,-1300.0,C,0.9,0.0,0.0,-5.298191630505572e-13,0.0
08:46:00,-1300.0,P,1120.0,-1.0,0.0,210.13909060250506,0.0
08:46:00,-1250.0,C,0.6,0.0,0.0,-9.841847749574414e-12,0.0
08:46:00,-1250.0,P,1140.0,-1.0,0.0,382.7950567977799,0.0
08:46:00,-1200.0,C,2.0,0.0,0.0,-1.6400844731053125e-10,0.0
08:46:00,-1200.0,P,1020.0,-1.0,0.0,208.9781011516625,0.0
08:46:00,-1150.0,C,0.43333333333333335,0.0,0.0,-8.167013489091823e-10,0.0
08:46:00,-1100.0,C,0.6,0.0,0.0,-1.0929391370858383e-08,0.0
08:46:00,-1100.0,P,1010.0,-1.0,0.0,207.872583532379,0.0
08:46:00,-1050.0,C,0.7000000000000001,1e-07,0.0,-0.07074650813734741,0.0003023666666666667
08:46:00,-1050.0,P,940.0,-1.0,0.0,379.4950990188236,0.0
08:46:00,-1000.0,C,0.7833333333333333,3.1666666666666667e-07,0.0,-0.20619763721628778,0.0008816333333333333
08:46:00,-1000.0,P,870.0,-1.0,0.0,292.6631140531277,0.0
08:46:00,-950.0,C,0.7666666666666666,0.0,0.0,-0.0008763330968576668,5.3e-06
08:46:00,-950.0,P,805.0,-1.0,0.0,291.9603539661691,1.5e-07
08:46:00,-900.0,C,0.7,0.0,0.0,-0.00017241978794211172,1.2e-06
08:46:00,-900.0,P,830.0,-1.0,0.0,292.7414102889562,1.2e-06
08:46:00,-850.0,C,0.675,0.0,0.0,-0.0006582009716134068,4.525e-06
08:46:00,-850.0,P,741.6666666666666,-1.0,0.0,262.98922900797476,6.033333333333333e-06
08:46:00,-800.0,C,0.5625,0.0,0.0,-0.00264608201041886,1.8462499999999998e-05
08:46:00,-800.0,P,702.5,-0.999974475,4.75e-07,267.11673594917437,0.05819925
08:46:00,-750.0,C,0.85,3.07625e-05,5.5e-07,-15.504334827255853,0.0662914
08:46:00,-750.0,P,647.5,-0.99999995,0.0,244.10845189627003,0.000187025
08:46:00,-700.0,C,1.04,5.819000000000001e-05,9.9e-07,-27.57342658679071,0.11972153
08:46:00,-700.0,P,624.0,-0.99999974,0.0,235.26148596072534,0.0008083599999999999
08:46:00,-650.0,C,1.50625,8.56125e-05,1.43125e-06,-37.89216789855629,0.16921883125
08:46:00,-650.0,P,536.6666666666666,-0.9999977000000001,6.666666666666667e-08,259.3710926061681,0.006476266666666667
08:46:00,-600.0,C,2.8000000000000003,0.00027651818181818183,4.463636363636364e-06,-113.83957598289562,0.5205361181818182
08:46:00,-600.0,P,498.3333333333333,-0.9999893333333333,3.333333333333333e-07,253.56549547181757,0.027678066666666667
08:46:00,-550.0,C,1.9916666666666665,0.00028205833333333334,4.516666666666667e-06,-107.05571177384114,0.5115192916666667
08:46:00,-550.0,P,437.25,-0.9998990375,2.3625e-06,243.27585202218626,0.235257275
08:46:00,-500.0,C,2.157142857142857,0.0005250964285714286,8.275e-06,-182.30222956421582,0.9106870535714285
08:46:00,-500.0,P,462.8,-0.9997191900000001,6.230000000000001e-06,176.59513295192775,0.60996339
08:46:00,-450.0,C,2.36875,0.00098520625,1.5221874999999999e-05,-309.89023053855453,1.624890578125
08:46:00,-450.0,P,381.93333333333334,-0.99948922,1.0513333333333335e-05,112.38169476472174,1.00577388
08:46:00,-400.0,C,2.8071428571428574,0.0015174166666666665,2.2773809523809525e-05,-428.8286761949884,2.3295249
08:46:00,-400.0,P,355.77272727272725,-0.9978097727272727,2.9881818181818185e-05,-385.86012549139343,3.21147735
08:46:00,-350.0,C,2.8813559322033897,0.0024598406779661017,3.8159322033898305e-05,-611.2765197804501,3.5946208355932203
08:46:00,-350.0,P,300.28,-0.9982864480000001,3.0668e-05,-155.28243674688088,2.699509644
08:46:00,-300.0,C,3.426865671641791,0.00499920447761194,8.452388059701492e-05,-1067.3539572396191,6.79100008358209
08:46:00,-300.0,P,254.5,-0.9968588325000001,6.361999999999999e-05,-383.25356185622326,4.4419992275
08:46:00,-250.0,C,3.8902173913043474,0.009501153260869566,0.0001832326086956522,-1684.5038951847487,11.756820915217391
08:46:00,-250.0,P,213.625,-0.9908019171875,0.0001797,-1342.777325632145,11.591204440625
08:46:00,-200.0,C,6.048958333333334,0.024658119791666665,0.0005147166666666667,-3501.6292627329276,26.697991198958334
08:46:00,-200.0,P,166.30625,-0.97620876875,0.000513845,-3045.475510806224,25.88537467375
08:46:00,-150.0,C,10.698989898989899,0.06906208686868687,0.0014097919191919193,-7505.560781278141,62.0939026050505
08:46:00,-150.0,P,122.07065217391305,-0.9318105315217392,0.0014265010869565218,-7013.391690062243,61.917743520652174
08:46:00,-100.0,C,18.98673469387755,0.17507260102040817,0.003050572448979592,-13801.468368724336,121.20579983367347
08:46:00,-100.0,P,83.39795918367346,-0.8249516265306123,0.0030592938775510204,-13399.495156577774,121.34006187653061
08:46:00,-50.0,C,37.005,0.372457865,0.004656002,-20003.720897419684,179.035653862
08:46:00,-50.0,P,50.32828282828283,-0.6279102212121211,0.004684432323232323,-19441.50875938126,178.5826046818182
08:46:00,50.0,C,62.984693877551024,0.6152416377551021,0.004751330612244898,-20093.354848502113,180.65493894897958
08:46:00,50.0,P,28.50408163265306,-0.3838110142857143,0.004760310204081633,-19664.67068661446,180.7406188387755
08:46:00,100.0,C,99.21428571428571,0.817835581632653,0.0031774581632653064,-14265.69019022448,124.71163621530613
08:46:00,100.0,P,16.63,-0.182688942,0.0031626310000000004,-14179.023248507849,125.17713861800001
08:46:00,150.0,C,144.5340909090909,0.9298824272727273,0.0014687340909090908,-7785.202966402451,63.694057569318176
08:46:00,150.0,P,9.51,-0.06912233300000001,0.001449514,-7454.873642448997,62.407723654
08:46:00,200.0,C,187.1341463414634,0.9766346646341463,0.0005062536585365854,-3537.9011609033987,25.429762284146342
08:46:00,200.0,P,5.834343434343435,-0.02345490101010101,0.0005077757575757576,-3340.939342314998,25.657876518181816
08:46:00,250.0,C,231.85185185185185,0.9889888907407408,0.00018305925925925925,-2274.645018373658,13.38519017037037
08:46:00,250.0,P,3.771875,-0.008464877083333334,0.00016352291666666666,-1518.8387425420244,10.45677919375
08:46:00,300.0,C,280.65909090909093,0.9953242545454546,6.282727272727273e-05,-1255.449611155045,5.637416359090909
08:46:00,300.0,P,3.011904761904762,-0.0038798547619047622,6.339880952380952e-05,-834.8607377972277,5.156826836904762
08:46:00,350.0,C,329.5625,0.996869153125,3.830625e-05,-1033.9497759755523,3.970377234375
08:46:00,350.0,P,2.483098591549296,-0.002078154929577465,3.035774647887324e-05,-515.7106165388423,2.903253294366197
08:46:00,400.0,C,371.7647058823529,0.9966538235294117,3.8841176470588234e-05,-1205.3966654366213,4.365059647058823
08:46:00,400.0,P,1.1296875,-0.00039499531250000003,8.3453125e-06,-108.19492756825684,0.7462531515625
08:46:00,450.0,C,416.10526315789474,0.9999758052631579,7.105263157894737e-07,-261.130198134634,0.05647898421052632
08:46:00,450.0,P,2.2333333333333334,-0.0008050119047619047,1.0414285714285715e-05,-249.19537678383634,1.176614088095238
08:46:00,500.0,C,466.0833333333333,0.9999942,1.9166666666666668e-07,-230.39935714000285,0.015068708333333333
08:46:00,500.0,P,1.9,-0.00039735111111111114,5.4155555555555555e-06,-134.63167412420978,0.6219822133333334
08:46:00,550.0,C,518.3636363636364,0.9992630636363636,9.618181818181818e-06,-550.302708747035,1.165674481818182
08:46:00,550.0,P,1.7866666666666666,-0.0002836933333333333,3.823333333333333e-06,-104.5455030572389,0.4572040333333333
08:46:00,600.0,C,570.8333333333334,1.0,0.0,-224.87697248918013,8.7e-06
08:46:00,600.0,P,1.85,-0.00013945333333333334,2.0100000000000002e-06,-55.567461970475804,0.24136737333333333
08:46:00,650.0,C,613.3333333333334,0.9996814166666667,4.8e-06,-385.9120388894243,0.58444665
08:46:00,650.0,P,1.3222222222222224,-7.093333333333333e-05,1.0703703703703703e-06,-30.4123763390718,0.1303158185185185
08:46:00,700.0,C,677.0,1.0,0.0,-232.29758500987563,2e-08
08:46:00,700.0,P,1.7722222222222221,-4.7922222222222225e-05,7.777777777777778e-07,-22.018078578015967,0.09460666666666667
08:46:00,750.0,C,751.25,1.0,0.0,-267.3621191580308,1.95e-06
08:46:00,750.0,P,1.1777777777777778,-2e-05,3.4444444444444444e-07,-9.80768581329785,0.04196157777777778
08:46:00,800.0,C,775.0,1.0,0.0,-177.86831561515135,0.0
08:46:00,800.0,P,1.4769230769230768,-1.103846153846154e-05,2.0000000000000002e-07,-5.756548065342309,0.024653723076923078
08:46:00,850.0,C,883.75,1.0,0.0,-282.53557615430947,1.0175e-05
08:46:00,850.0,P,1.2,-4.4666666666666665e-06,8.333333333333333e-08,-2.470023933288287,0.01056675
08:46:00,900.0,C,906.6666666666666,1.0,0.0,-241.27812393086185,0.0
08:46:00,900.0,P,0.44000000000000006,0.0,0.0,-0.0006335126179577329,3.830000000000001e-06
08:46:00,950.0,C,965.0,1.0,0.0,-241.5626950649405,0.0
08:46:00,950.0,P,0.4642857142857143,-4.5e-07,7.142857142857142e-09,-0.27606151876027224,0.0011809142857142857
08:46:00,1000.0,C,990.0,1.0,0.0,-180.1533229118152,0.0
08:46:00,1000.0,P,0.5333333333333333,-1.6666666666666665e-07,0.0,-0.10565363418880824,0.00045195
08:46:00,1050.0,C,1180.0,1.0,0.0,-183.43633323312596,0.0
08:46:00,1050.0,P,1.3,-1e-07,0.0,-0.06497868039771963,0.00027795
08:46:00,1100.0,C,1070.0,1.0,0.0,-186.91930158565367,0.0
08:46:00,1100.0,P,0.4666666666666666,0.0,0.0,-1.150884228471042e-10,0.0
08:46:00,1150.0,C,1280.0,1.0,0.0,-182.2753437822834,0.0
08:46:00,1150.0,P,1.825,0.0,0.0,-0.0037885176422225633,1.62e-05
08:46:00,1200.0,C,1170.0,1.0,0.0,-173.02836144875266,0.0
08:46:00,1200.0,P,0.5714285714285714,0.0,0.0,-0.0010934830878008514,4.671428571428572e-06
08:46:00,1250.0,C,1380.0,1.0,0.0,-181.11435433144084,0.0
08:46:00,1250.0,P,0.5571428571428572,0.0,0.0,-0.00025836144739046954,1.1e-06
08:46:00,1300.0,P,0.4875,0.0,0.0,-4.9945476954005876e-05,2.125e-07
